 6:32:25.000 -51.11 -51.11 -51.10  6:32:19.000* 2295
 6:32:30.000 -51.11 -51.56 -51.10  6:32:25.000* 2295
 6:32:36.000 -51.11 -51.11 -50.65  6:32:30.000* 2295
 6:32:41.000 -51.11 -51.11 -51.10  6:32:36.000* 2295
 6:32:47.000 -51.11 -51.11 -51.10  6:32:41.000* 2295
 6:32:52.000 -51.56 -51.11 -51.10  6:32:47.000* 2295
 6:32:57.000 -51.11 -51.56 -51.10  6:32:52.000* 2295
 6:33:03.000 -51.11 -51.11 -51.10  6:32:57.000* 2295
 6:33:08.000 -51.11 -51.56 -51.56  6:33:03.000* 2295
 6:33:14.000 -51.11 -51.11 -51.10  6:33:08.000* 2295
 6:33:19.000 -51.11 -51.11 -50.65  6:33:14.000* 2295
 6:33:25.000 -51.56 -51.11 -51.10  6:33:19.000* 2295
 6:33:30.000 -51.56 -51.11 -51.10  6:33:25.000* 2295
 6:33:35.000 -51.11 -51.11 -51.10  6:33:30.000* 2295
 6:33:41.000 -51.11 -51.11 -51.10  6:33:35.000* 2295
 6:33:46.000 -51.56 -51.11 -51.10  6:33:41.000* 2295
 6:33:52.000 -51.56 -51.11 -51.10  6:33:46.000* 2295
 6:33:57.000 -51.11 -51.11 -51.10  6:33:52.000* 2295
 6:34:03.000 -51.56 -51.11 -51.10  6:33:57.000* 2295
 6:34:08.000 -51.11 -50.65 -51.56  6:34:03.000* 2295
 6:34:14.000 -51.11 -50.65 -51.56  6:34:08.000* 2295
 6:34:19.000 -51.11 -51.56 -51.10  6:34:14.000* 2295
 6:34:24.000 -51.11 -51.56 -51.56  6:34:19.000* 2295
 6:34:30.000 -51.11 -51.11 -51.10  6:34:24.000* 2295
 6:34:35.000 -51.56 -51.11 -51.10  6:34:30.000* 2295
 6:34:41.000 -51.11 -51.11 -51.10  6:34:35.000* 2295
 6:34:46.000 -51.11 -51.11 -51.10  6:34:41.000* 2295
 6:34:52.000 -51.11 -50.19 -51.56  6:34:46.000* 2295
 6:34:57.000 -51.56 -50.65 -51.10  6:34:52.000* 2295
 6:35:02.000 -50.65 -51.11 -51.10  6:34:57.000* 2295
 6:35:08.000 -51.11 -50.65 -51.10  6:35:02.000* 2295
 6:35:14.000 -51.11 -51.11 -50.19  6:35:08.000* 2295
 6:35:20.000 -50.65 -51.11 -51.10  6:35:14.000* 2295
 6:35:25.000 -51.56 -51.11 -51.10  6:35:20.000* 2295
 6:35:31.000 -50.65 -51.11 -51.10  6:35:25.000* 2295
 6:35:36.000 -51.11 -51.56 -51.10  6:35:31.000* 2295
 6:35:41.000 -51.11 -51.11 -51.56  6:35:36.000* 2295
 6:35:47.000 -51.11 -51.11 -50.65  6:35:41.000* 2295
 6:35:52.000 -51.11 -51.11 -51.10  6:35:47.000* 2295
 6:35:58.000 -51.11 -51.11 -51.10  6:35:52.000* 2295
 6:36:03.000 -51.11 -51.11 -51.10  6:35:58.000* 2295
 6:36:09.000 -51.11 -51.11 -51.10  6:36:03.000* 2295
 6:36:14.000 -51.11 -51.56 -51.10  6:36:09.000* 2295
 6:36:19.000 -51.11 -51.11 -51.10  6:36:14.000* 2295
 6:36:25.000 -50.65 -51.11 -51.10  6:36:19.000* 2295
 6:36:30.000 -51.11 -51.11 -50.65  6:36:25.000* 2295
 6:36:36.000 -51.11 -51.11 -51.10  6:36:30.000* 2295
 6:36:40.000 -51.11 -51.11 -51.10  6:36:36.000* 2295
 6:36:46.000 -51.11 -51.11 -51.10  6:36:40.000* 2295
 6:36:51.000 -51.11 -51.11 -51.10  6:36:46.000* 2295
 6:36:56.000 -51.11 -51.11 -51.10  6:36:51.000* 2295
 6:37:02.000 -51.11 -50.65 -51.10  6:36:56.000* 2295
 6:37:07.000 -51.11 -51.11 -51.10  6:37:02.000* 2295
 6:37:13.000 -51.11 -51.11 -51.10  6:37:07.000* 2295
 6:37:18.000 -51.11 -51.11 -51.10  6:37:13.000* 2295
 6:37:24.000 -51.56 -51.11 -51.10  6:37:18.000* 2295
 6:37:29.000 -51.11 -51.11 -51.10  6:37:24.000* 2295
 6:37:34.000 -51.11 -51.11 -51.10  6:37:29.000* 2295
 6:37:40.000 -51.11 -51.11 -51.10  6:37:34.000* 2295
 6:37:45.000 -51.11 -51.11 -51.10  6:37:40.000* 2295
 6:37:51.000 -51.11 -51.11 -51.10  6:37:45.000* 2295
 6:37:56.000 -51.11 -50.65 -51.10  6:37:51.000* 2295
 6:38:02.000 -51.11 -51.11 -51.10  6:37:56.000* 2295
 6:38:07.000 -51.11 -51.11 -50.65  6:38:02.000* 2295
 6:38:12.000 -51.56 -51.11 -50.65  6:38:07.000* 2295
 6:38:18.000 -51.11 -51.11 -51.10  6:38:12.000* 2295
 6:38:23.000 -50.65 -51.11 -51.10  6:38:18.000* 2295
 6:38:29.000 -51.11 -50.65 -50.65  6:38:23.000* 2295
 6:38:34.000 -51.11 -51.11 -51.10  6:38:29.000* 2295
 6:38:40.000 -51.56 -50.65 -51.10  6:38:34.000* 2295
 6:38:45.000 -51.11 -51.11 -51.10  6:38:40.000* 2295
 6:38:50.000 -51.11 -50.65 -51.10  6:38:45.000* 2295
 6:38:55.000 -51.11 -51.11 -51.10  6:38:50.000* 2295
 6:39:00.000 -51.11 -50.65 -51.10  6:38:55.000* 2295
 6:39:06.000 -51.11 -51.11 -51.10  6:39:00.000* 2295
 6:39:11.000 -51.11 -50.65 -51.10  6:39:06.000* 2295
 6:39:17.000 -51.11 -51.11 -51.10  6:39:11.000* 2295
 6:39:22.000 -51.11 -51.11 -50.65  6:39:17.000* 2295
 6:39:27.000 -51.56 -51.11 -51.10  6:39:22.000* 2295
 6:39:33.000 -51.11 -51.11 -51.10  6:39:27.000* 2295
 6:39:38.000 -51.11 -51.11 -51.10  6:39:33.000* 2295
 6:39:44.000 -51.11 -51.11 -51.10  6:39:38.000* 2295
 6:39:49.000 -51.11 -51.11 -51.10  6:39:44.000* 2295
 6:39:55.000 -51.11 -51.11 -51.10  6:39:49.000* 2295
 6:40:00.000 -50.65 -50.65 -51.10  6:39:55.000* 2295
 6:40:05.000 -51.11 -51.11 -51.10  6:40:00.000* 2295
 6:40:11.000 -51.11 -51.11 -51.10  6:40:05.000* 2295
 6:40:16.000 -51.11 -51.11 -51.10  6:40:11.000* 2295
 6:40:22.000 -51.11 -51.11 -51.10  6:40:16.000* 2295
 6:40:27.000 -51.11 -50.19 -50.19  6:40:22.000* 2295
 6:40:33.000 -51.11 -51.11 -51.10  6:40:27.000* 2295
 6:40:38.000 -51.11 -51.11 -51.10  6:40:33.000* 2295
 6:40:43.000 -51.11 -51.11 -49.73  6:40:38.000* 2295
 6:40:49.000 -50.19 -51.11 -51.10  6:40:43.000* 2295
 6:40:54.000 -51.11 -51.11 -51.10  6:40:49.000* 2295
 6:41:00.000 -51.11 -51.11 -51.10  6:40:54.000* 2295
 6:41:05.000 -51.11 -51.11 -49.73  6:41:00.000* 2295
 6:41:11.000 -51.11 -51.11 -51.10  6:41:05.000* 2295
 6:41:16.000 -51.11 -51.11 -51.10  6:41:11.000* 2295
 6:41:21.000 -51.11 -51.11 -51.10  6:41:16.000* 2295
 6:41:27.000 -51.11 -51.11 -51.10  6:41:21.000* 2295
 6:41:32.000 -51.56 -51.11 -51.10  6:41:27.000* 2295
 6:41:38.000 -51.11 -51.11 -51.10  6:41:32.000* 2295
 6:41:43.000 -51.11 -51.11 -51.10  6:41:38.000* 2295
 6:41:50.000 -51.11 -51.11 -51.10  6:41:43.000* 2295
 6:41:55.000 -51.11 -51.11 -51.10  6:41:50.000* 2295
 6:42:00.000 -51.11 -51.56 -51.10  6:41:55.000* 2295
 6:42:06.000 -51.56 -50.65 -51.56  6:42:00.000* 2295
 6:42:11.000 -51.11 -51.11 -51.10  6:42:06.000* 2295
 6:42:17.000 -51.11 -51.11 -51.10  6:42:11.000* 2295
 6:42:22.000 -51.56 -50.65 -50.65  6:42:17.000* 2295
 6:42:28.000 -51.11 -51.11 -51.10  6:42:22.000* 2295
 6:42:33.000 -51.11 -50.19 -50.19  6:42:28.000* 2295
 6:42:38.000 -51.11 -51.11 -51.10  6:42:33.000* 2295
 6:42:44.000 -51.11 -50.65 -51.10  6:42:38.000* 2295
 6:42:49.000 -51.11 -50.65 -50.65  6:42:44.000* 2295
 6:42:55.000 -51.11 -51.11 -51.10  6:42:49.000* 2295
 6:43:00.000 -51.11 -51.11 -51.10  6:42:55.000* 2295
 6:43:06.000 -51.11 -49.73 -49.73  6:43:00.000* 2295
 6:43:11.000 -51.11 -51.11 -51.10  6:43:06.000* 2295
 6:43:17.000 -51.11 -51.11 -51.10  6:43:11.000* 2295
 6:43:22.000 -51.11 -51.11 -51.10  6:43:17.000* 2295
 6:43:27.000 -51.11 -51.11 -51.56  6:43:22.000* 2295
 6:43:33.000 -51.11 -51.11 -51.10  6:43:27.000* 2295
 6:43:38.000 -51.11 -51.11 -51.10  6:43:33.000* 2295
 6:43:44.000 -51.11 -50.65 -51.10  6:43:38.000* 2295
 6:43:49.000 -51.11 -51.11 -51.10  6:43:44.000* 2295
 6:43:55.000 -51.11 -51.11 -51.10  6:43:49.000* 2295
 6:44:00.000 -51.11 -51.11 -51.10  6:43:55.000* 2295
 6:44:05.000 -51.11 -51.11 -51.10  6:44:00.000* 2295
 6:44:11.000 -51.11 -51.11 -51.10  6:44:05.000* 2295
 6:44:16.000 -50.65 -51.11 -51.56  6:44:11.000* 2295
 6:44:22.000 -51.11 -51.11 -51.10  6:44:16.000* 2295
 6:44:27.000 -51.56 -50.65 -51.10  6:44:22.000* 2295
 6:44:33.000 -51.11 -51.11 -51.10  6:44:27.000* 2295
 6:44:38.000 -51.11 -51.11 -51.10  6:44:33.000* 2295
 6:44:43.000 -51.56 -50.19 -50.65  6:44:38.000* 2295
 6:44:49.000 -51.11 -51.11 -51.10  6:44:43.000* 2295
 6:44:54.000 -51.56 -50.65 -49.73  6:44:49.000* 2295
 6:45:00.000 -51.11 -51.11 -51.10  6:44:54.000* 2295
 6:45:05.000 -51.11 -51.11 -51.10  6:45:00.000* 2295
 6:45:11.000 -50.65 -50.65 -51.10  6:45:05.000* 2295
 6:45:16.000 -51.56 -51.11 -51.10  6:45:11.000* 2295
 6:45:21.000 -51.56 -51.11 -51.10  6:45:16.000* 2295
 6:45:27.000 -51.11 -51.11 -51.10  6:45:21.000* 2295
 6:45:32.000 -51.11 -51.11 -51.10  6:45:27.000* 2295
 6:45:38.000 -51.11 -51.56 -51.56  6:45:32.000* 2295
 6:45:43.000 -51.11 -51.11 -51.10  6:45:38.000* 2295
 6:45:49.000 -51.11 -50.65 -50.19  6:45:43.000* 2295
 6:45:54.000 -51.11 -50.65 -50.65  6:45:49.000* 2295
 6:45:59.000 -51.11 -51.11 -51.10  6:45:54.000* 2295
 6:46:05.000 -50.19 -51.11 -51.10  6:45:59.000* 2295
 6:46:10.000 -51.11 -51.11 -51.10  6:46:05.000* 2295
 6:46:16.000 -51.56 -51.11 -51.10  6:46:10.000* 2295
 6:46:21.000 -51.56 -51.11 -51.10  6:46:16.000* 2295
 6:46:27.000 -51.11 -51.11 -49.73  6:46:21.000* 2295
 6:46:32.000 -51.11 -51.11 -51.10  6:46:27.000* 2295
 6:46:37.000 -51.11 -51.11 -51.10  6:46:32.000* 2295
 6:46:43.000 -51.11 -50.19 -49.73  6:46:37.000* 2295
 6:46:48.000 -51.11 -50.65 -50.65  6:46:43.000* 2295
 6:46:54.000 -51.11 -51.11 -51.10  6:46:48.000* 2295
 6:46:59.000 -51.11 -50.65 -51.10  6:46:54.000* 2295
 6:47:05.000 -50.65 -51.11 -51.10  6:46:59.000* 2295
 6:47:10.000 -51.11 -51.11 -51.10  6:47:05.000* 2295
 6:47:15.000 -51.11 -51.11 -51.10  6:47:10.000* 2295
 6:47:21.000 -51.11 -51.11 -51.56  6:47:15.000* 2295
 6:47:26.000 -51.11 -51.11 -51.10  6:47:21.000* 2295
 6:47:32.000 -51.56 -51.11 -51.10  6:47:26.000* 2295
 6:47:37.000 -50.65 -51.56 -51.10  6:47:32.000* 2295
 6:47:43.000 -51.11 -50.65 -51.10  6:47:37.000* 2295
 6:47:48.000 -51.11 -51.56 -51.56  6:47:43.000* 2295
 6:47:53.000 -51.11 -51.56 -51.56  6:47:48.000* 2295
 6:47:59.000 -51.11 -51.11 -51.10  6:47:53.000* 2295
 6:48:04.000 -51.11 -51.11 -51.10  6:47:59.000* 2295
 6:48:10.000 -50.65 -50.65 -51.10  6:48:04.000* 2295
 6:48:15.000 -51.56 -51.11 -51.10  6:48:10.000* 2295
 6:48:21.000 -51.11 -50.65 -50.65  6:48:15.000* 2295
 6:48:26.000 -51.11 -51.11 -51.10  6:48:21.000* 2295
 6:48:32.000 -51.11 -51.11 -51.56  6:48:26.000* 2295
 6:48:38.000 -51.56 -51.11 -51.10  6:48:32.000* 2295
 6:48:43.000 -51.11 -51.11 -51.10  6:48:38.000* 2295
 6:48:49.000 -50.65 -51.56 -51.56  6:48:43.000* 2295
 6:48:54.000 -51.11 -51.11 -51.56  6:48:49.000* 2295
 6:49:00.000 -51.11 -50.19 -51.10  6:48:54.000* 2295
 6:49:05.000 -51.56 -51.11 -51.10  6:49:00.000* 2295
 6:49:10.000 -51.11 -51.11 -51.56  6:49:05.000* 2295
 6:49:16.000 -51.11 -51.11 -51.10  6:49:10.000* 2295
 6:49:21.000 -50.65 -51.11 -52.02  6:49:16.000* 2295
 6:49:27.000 -51.11 -51.11 -51.56  6:49:21.000* 2295
 6:49:32.000 -51.11 -51.11 -51.56  6:49:27.000* 2295
 6:49:38.000 -51.11 -51.11 -51.10  6:49:32.000* 2295
 6:49:43.000 -51.11 -51.11 -51.10  6:49:38.000* 2295
 6:49:48.000 -51.11 -50.65 -51.10  6:49:43.000* 2295
 6:49:54.000 -51.11 -51.11 -51.10  6:49:48.000* 2295
 6:49:59.000 -50.65 -51.56 -52.02  6:49:54.000* 2295
 6:50:05.000 -51.11 -51.11 -51.10  6:49:59.000* 2295
 6:50:10.000 -51.11 -51.56 -50.65  6:50:05.000* 2295
 6:50:16.000 -51.56 -51.11 -51.56  6:50:10.000* 2295
 6:50:21.000 -51.11 -51.11 -51.10  6:50:16.000* 2295
 6:50:26.000 -51.11 -51.11 -51.10  6:50:21.000* 2295
 6:50:32.000 -51.11 -51.11 -51.10  6:50:26.000* 2295
 6:50:37.000 -51.56 -51.11 -51.56  6:50:32.000* 2295
 6:50:43.000 -50.65 -51.11 -51.10  6:50:37.000* 2295
 6:50:48.000 -51.11 -51.11 -51.10  6:50:43.000* 2295
 6:50:54.000 -51.11 -50.65 -50.65  6:50:48.000* 2295
 6:50:59.000 -51.11 -51.11 -51.10  6:50:54.000* 2295
 6:51:04.000 -51.11 -51.11 -51.10  6:50:59.000* 2295
 6:51:10.000 -51.11 -51.11 -51.10  6:51:04.000* 2295
 6:51:15.000 -51.11 -51.11 -51.10  6:51:10.000* 2295
 6:51:21.000 -51.11 -50.65 -51.10  6:51:15.000* 2295
 6:51:26.000 -51.11 -51.11 -51.10  6:51:21.000* 2295
 6:51:32.000 -51.11 -51.11 -51.10  6:51:26.000* 2295
 6:51:37.000 -51.11 -51.11 -51.10  6:51:32.000* 2295
 6:51:48.000 -51.11 -51.11 -51.10  6:52:42.000* 2295
 6:51:53.000 -51.11 -51.11 -51.10  6:51:48.000* 2295
 6:51:59.000 -51.11 -51.11 -51.10  6:51:53.000* 2295
 6:52:04.000 -51.11 -50.65 -51.10  6:51:59.000* 2295
 6:52:10.000 -51.11 -51.11 -51.10  6:52:04.000* 2295
 6:52:15.000 -51.11 -51.11 -51.10  6:52:10.000* 2295
 6:52:21.000 -51.11 -51.11 -51.10  6:52:15.000* 2295
 6:52:26.000 -50.65 -51.11 -51.10  6:52:21.000* 2295
 6:52:31.000 -51.11 -51.11 -51.10  6:52:26.000* 2295
 6:52:37.000 -51.11 -51.11 -51.10  6:52:31.000* 2295
 6:52:42.000 -51.11 -51.11 -51.10  6:51:37.000* 2295
 6:52:48.000 -51.11 -51.11 -51.10  6:52:42.000* 2295
 6:52:53.000 -51.11 -51.11 -51.10  6:52:48.000* 2295
 6:52:59.000 -51.11 -51.11 -51.10  6:52:53.000* 2295
 6:53:04.000 -51.11 -51.11 -51.10  6:52:59.000* 2295
 6:53:09.000 -51.11 -51.11 -51.10  6:53:04.000* 2295
 6:53:15.000 -51.11 -51.11 -51.10  6:53:09.000* 2295
 6:53:20.000 -51.11 -51.11 -51.10  6:53:15.000* 2295
 6:53:26.000 -51.11 -51.11 -51.10  6:53:20.000* 2295
 6:53:30.000 -51.11 -51.11 -51.10  6:53:26.000* 2295
 6:53:36.000 -51.11 -50.65 -51.10  6:53:30.000* 2295
 6:53:41.000 -51.11 -51.11 -51.10  6:53:36.000* 2295
 6:53:46.000 -51.11 -51.11 -51.10  6:53:41.000* 2295
 6:53:52.000 -51.11 -51.11 -51.10  6:53:46.000* 2295
 6:53:57.000 -51.11 -50.65 -51.10  6:53:52.000* 2295
 6:54:03.000 -51.11 -51.11 -51.10  6:53:57.000* 2295
 6:54:08.000 -51.11 -51.11 -51.10  6:54:03.000* 2295
 6:54:14.000 -51.11 -51.11 -51.10  6:54:08.000* 2295
 6:54:19.000 -51.11 -51.11 -51.10  6:54:14.000* 2295
 6:54:24.000 -51.11 -51.11 -51.10  6:54:19.000* 2295
 6:54:30.000 -51.11 -51.11 -51.10  6:54:24.000* 2295
 6:54:35.000 -51.11 -51.11 -51.10  6:54:30.000* 2295
 6:54:41.000 -51.11 -51.11 -51.10  6:54:35.000* 2295
 6:54:46.000 -51.11 -51.11 -50.65  6:54:41.000* 2295
 6:54:52.000 -51.11 -51.11 -51.10  6:54:46.000* 2295
 6:54:57.000 -51.11 -51.11 -51.10  6:54:52.000* 2295
 6:55:02.000 -51.11 -51.11 -51.10  6:54:57.000* 2295
 6:55:09.000 -51.11 -51.11 -51.10  6:55:02.000* 2295
 6:55:14.991 -51.11 -51.11 -51.10  6:55:15.000  2293
 6:55:15.986 -51.11 -50.65 -51.10  6:55:16.659  2293
 6:55:16.987 -51.11 -51.11 -51.10  6:55:17.914  2293
 6:55:17.996 -51.11 -51.11 -51.10  6:55:19.170  2293
 6:55:18.993 -51.11 -51.11 -51.10  6:55:20.234  2293
 6:55:19.998 -51.11 -50.65 -51.10  6:55:21.234  2293
 6:55:20.979 -51.11 -51.11 -51.10  6:55:22.187  2293
 6:55:21.982 -51.11 -51.11 -51.10  6:55:23.191  2293
 6:55:22.985 -51.11 -50.65 -51.10  6:55:24.191  2293
 6:55:23.986 -51.11 -51.56 -51.10  6:55:25.191  2293
 6:55:24.989 -51.11 -50.65 -50.65  6:55:26.191  2293
 6:55:25.988 -51.11 -50.65 -51.10  6:55:27.191  2293
 6:55:26.987 -51.11 -51.11 -51.10  6:55:28.191  2293
 6:55:27.985 -51.11 -51.11 -51.10  6:55:29.166  2293
 6:55:28.984 -51.11 -51.11 -51.10  6:55:30.170  2293
 6:55:29.983 -51.11 -50.65 -51.10  6:55:31.170  2293
 6:55:30.984 -51.11 -51.11 -51.10  6:55:32.170  2293
 6:55:31.983 -51.11 -50.65 -51.10  6:55:33.170  2293
 6:55:32.982 -51.11 -51.11 -51.10  6:55:34.170  2293
 6:55:33.981 -51.11 -51.11 -51.56  6:55:35.170  2293
 6:55:34.980 -51.11 -51.11 -51.10  6:55:36.145  2293
 6:55:35.981 -51.11 -51.11 -50.65  6:55:37.148  2293
 6:55:36.982 -51.11 -51.11 -51.10  6:55:38.148  2293
 6:55:37.981 -51.11 -51.11 -51.10  6:55:39.148  2293
 6:55:38.979 -51.11 -51.11 -50.65  6:55:40.148  2293
 6:55:39.978 -51.11 -50.65 -51.10  6:55:41.148  2293
 6:55:40.999 -51.11 -51.11 -51.10  6:55:42.170  2293
 6:55:41.997 -51.56 -51.11 -51.10  6:55:43.145  2293
 6:55:42.996 -51.11 -51.11 -51.10  6:55:44.148  2293
 6:55:43.997 -51.11 -50.65 -51.10  6:55:45.148  2293
 6:55:44.996 -51.11 -50.65 -51.10  6:55:46.148  2293
 6:55:45.995 -51.11 -50.65 -51.10  6:55:47.148  2293
 6:55:46.994 -51.11 -51.11 -51.10  6:55:48.148  2293
 6:55:47.993 -51.11 -50.65 -51.10  6:55:49.148  2293
 6:55:48.992 -51.11 -51.11 -51.10  6:55:50.125  2293
 6:55:49.991 -51.11 -51.11 -51.10  6:55:51.127  2293
 6:55:50.990 -51.11 -51.11 -51.10  6:55:52.127  2293
 6:55:51.989 -51.11 -50.65 -51.10  6:55:53.127  2293
 6:55:52.987 -51.11 -51.11 -51.10  6:55:54.127  2293
 6:55:53.986 -51.11 -51.11 -51.10  6:55:55.127  2293
 6:55:54.985 -51.11 -51.11 -51.10  6:55:56.127  2293
 6:55:55.984 -51.11 -51.11 -51.10  6:55:57.104  2293
 6:55:56.983 -51.11 -51.11 -51.10  6:55:58.106  2293
 6:55:57.980 -51.11 -51.11 -51.10  6:55:59.106  2293
 6:55:58.979 -51.11 -51.11 -51.10  6:56:00.106  2293
 6:55:59.999 -51.11 -51.11 -51.10  6:56:01.127  2293
 6:56:00.996 -51.11 -51.11 -51.10  6:56:02.127  2293
 6:56:01.995 -51.11 -51.11 -51.10  6:56:03.127  2293
 6:56:02.994 -51.11 -51.11 -51.10  6:56:04.127  2293
 6:56:03.995 -51.11 -51.11 -51.10  6:56:04.070  2293
 6:56:04.996 -51.11 -51.11 -51.10  6:56:05.106  2293
 6:56:05.997 -51.11 -51.11 -51.10  6:56:06.106  2293
 6:56:06.995 -51.11 -51.56 -51.10  6:56:07.106  2293
 6:56:07.996 -51.11 -51.11 -51.10  6:56:08.106  2293
 6:56:08.995 -51.11 -51.11 -51.56  6:56:09.083  2293
 6:56:09.994 -51.11 -50.65 -51.10  6:56:10.085  2293
 6:56:10.991 -51.11 -50.65 -51.10  6:56:11.085  2293
 6:56:11.990 -51.11 -50.65 -51.10  6:56:12.085  2293
 6:56:12.987 -51.11 -51.11 -51.10  6:56:13.085  2293
 6:56:13.986 -51.11 -51.11 -51.10  6:56:14.085  2293
 6:56:14.983 -51.11 -51.11 -51.56  6:56:15.085  2293
 6:56:15.982 -51.11 -51.11 -51.10  6:56:16.062  2293
 6:56:16.979 -51.11 -50.65 -51.10  6:56:17.063  2293
 6:56:17.997 -51.11 -51.11 -51.10  6:56:18.085  2293
 6:56:18.994 -51.11 -51.11 -51.10  6:56:19.085  2293
 6:56:19.995 -51.11 -50.65 -51.10  6:56:20.085  2293
 6:56:20.993 -51.11 -51.11 -51.10  6:56:21.085  2293
 6:56:21.992 -51.11 -50.65 -51.10  6:56:22.085  2293
 6:56:22.989 -51.11 -51.11 -51.10  6:56:23.062  2293
 6:56:23.988 -50.65 -51.11 -51.10  6:56:24.063  2293
 6:56:24.989 -51.11 -51.11 -51.10  6:56:25.063  2293
 6:56:25.988 -51.11 -50.65 -50.65  6:56:26.063  2293
 6:56:26.985 -51.11 -51.11 -51.10  6:56:27.063  2293
 6:56:27.982 -51.11 -50.65 -51.10  6:56:28.063  2293
 6:56:28.981 -51.11 -51.11 -51.10  6:56:29.063  2293
 6:56:29.999 -51.11 -51.11 -51.10  6:56:30.062  2293
 6:56:30.996 -51.11 -51.11 -51.10  6:56:31.063  2293
 6:56:31.995 -51.11 -51.11 -50.65  6:56:32.063  2293
 6:56:32.992 -51.11 -51.11 -50.65  6:56:33.063  2293
 6:56:33.991 -51.11 -51.11 -51.10  6:56:34.063  2293
 6:56:34.988 -51.11 -51.11 -51.10  6:56:35.063  2293
 6:56:35.984 -51.11 -51.11 -51.10  6:56:36.063  2293
 6:56:36.983 -51.11 -51.11 -51.10  6:56:37.041  2293
 6:56:37.980 -51.11 -51.11 -51.10  6:56:38.042  2293
 6:56:38.979 -51.11 -51.11 -51.10  6:56:39.042  2293
 6:56:39.997 -51.11 -51.11 -51.10  6:56:40.063  2293
 6:56:40.994 -51.11 -50.65 -51.10  6:56:41.063  2293
 6:56:41.993 -51.11 -50.65 -51.10  6:56:42.063  2293
 6:56:42.990 -51.11 -51.11 -51.10  6:56:43.063  2293
 6:56:43.987 -51.11 -51.11 -51.10  6:56:44.041  2293
 6:56:44.986 -51.11 -51.11 -51.10  6:56:45.042  2293
 6:56:45.987 -51.11 -51.11 -51.56  6:56:46.042  2293
 6:56:46.986 -51.11 -50.65 -51.10  6:56:47.042  2293
 6:56:47.987 -51.11 -50.65 -51.10  6:56:48.042  2293
 6:56:48.984 -51.11 -51.11 -51.10  6:56:49.042  2293
 6:56:49.982 -51.11 -51.11 -51.10  6:56:50.042  2293
 6:56:50.981 -51.11 -51.11 -51.10  6:56:51.020  2293
 6:56:51.999 -51.11 -51.11 -51.10  6:56:52.042  2293
 6:56:52.996 -51.11 -51.11 -51.10  6:56:53.042  2293
 6:56:53.993 -51.11 -51.11 -51.10  6:56:54.042  2293
 6:56:54.992 -51.11 -51.11 -51.10  6:56:55.042  2293
 6:56:55.989 -51.11 -51.11 -51.10  6:56:56.042  2293
 6:56:56.986 -51.11 -50.65 -51.10  6:56:57.042  2293
 6:56:57.983 -51.11 -50.65 -51.10  6:56:58.020  2293
 6:56:58.980 -51.11 -51.11 -51.10  6:56:59.021  2293
 6:56:59.979 -51.11 -50.65 -51.10  6:57:00.021  2293
 6:57:00.997 -51.11 -51.11 -51.10  6:57:01.042  2293
 6:57:01.996 -51.11 -51.11 -51.56  6:57:02.042  2293
 6:57:02.995 -51.56 -51.11 -51.10  6:57:03.042  2293
 6:57:03.994 -51.11 -51.11 -51.10  6:57:04.020  2293
 6:57:04.995 -51.11 -51.11 -51.56  6:57:05.021  2293
 6:57:05.993 -51.11 -51.11 -51.10  6:57:06.021  2293
 6:57:06.992 -51.11 -51.11 -51.10  6:57:07.021  2293
 6:57:07.991 -51.11 -51.11 -51.10  6:57:08.021  2293
 6:57:08.988 -51.56 -51.11 -51.10  6:57:09.021  2293
 6:57:09.985 -51.11 -51.11 -51.10  6:57:10.021  2293
 6:57:10.982 -51.11 -50.65 -51.10  6:57:11.000  2293
 6:57:11.981 -51.11 -51.11 -51.10  6:57:12.000  2293
 6:57:12.999 -51.11 -51.11 -51.10  6:57:13.021  2293
 6:57:13.996 -51.11 -50.65 -51.10  6:57:14.021  2293
 6:57:14.993 -51.11 -50.65 -51.10  6:57:15.021  2293
 6:57:15.990 -51.11 -51.11 -51.10  6:57:16.021  2293
 6:57:16.989 -51.11 -51.11 -51.10  6:57:17.021  2293
 6:57:17.986 -51.11 -51.11 -51.10  6:57:18.000  2293
 6:57:18.983 -51.11 -51.11 -51.10  6:57:19.000  2293
 6:57:19.982 -51.11 -51.11 -51.10  6:57:20.000  2293
 6:57:20.980 -51.11 -51.11 -51.10  6:57:21.000  2293
 6:57:21.999 -51.11 -51.11 -51.10  6:57:22.021  2293
 6:57:22.995 -51.11 -51.11 -51.10  6:57:23.021  2293
 6:57:23.992 -51.11 -51.11 -50.65  6:57:24.021  2293
 6:57:24.991 -51.11 -51.11 -51.10  6:57:25.000  2293
 6:57:25.990 -51.11 -51.11 -51.10  6:57:26.000  2293
 6:57:26.989 -51.11 -51.11 -51.10  6:57:27.000  2293
 6:57:27.986 -51.11 -51.11 -51.10  6:57:28.000  2293
 6:57:28.983 -51.11 -51.11 -51.10  6:57:29.000  2293
 6:57:29.982 -51.11 -51.11 -51.10  6:57:30.000  2293
 6:57:30.979 -51.11 -51.11 -51.10  6:57:31.000  2293
 6:57:31.999 -51.11 -51.11 -51.10  6:57:32.000  2293
 6:57:32.998 -51.11 -50.65 -51.10  6:57:33.000  2293
 6:57:33.995 -51.11 -50.65 -51.10  6:57:34.000  2293
 6:57:34.994 -51.11 -51.11 -50.65  6:57:35.000  2293
